\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2023-03-24 08:00:33,,,,,,,,,,,,,,
\\For 2023,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2023-01-14,9,17643,597,1463,1157,1260,5834,1295,122,3292,551,2083,17655,12
2023-01-14,10,18396,626,1479,1189,1262,6098,1323,122,3380,582,2126,18186,-210
2023-01-14,11,18210,635,1446,1198,1239,6275,1312,120,3341,601,2116,18281,71
2023-01-14,12,18037,619,1416,1212,1199,6337,1286,119,3370,605,1995,18157,119
2023-01-14,13,17571,567,1416,1181,1156,6297,1251,117,3346,607,1780,17718,148
2023-01-14,14,16988,532,1389,1149,1110,6219,1216,115,3305,588,1624,17248,260
2023-01-14,15,16726,552,1377,1154,1104,6137,1203,116,3237,600,1584,17064,338
2023-01-14,16,17161,584,1399,1168,1142,6120,1237,116,3252,606,1758,17383,222
2023-01-14,17,17953,596,1458,1231,1253,6239,1329,117,3336,595,2011,18166,213
2023-01-14,18,19244,613,1529,1315,1361,6567,1452,120,3553,615,2062,19187,-56
2023-01-14,19,19181,604,1540,1292,1350,6615,1460,119,3585,609,2034,19207,26
2023-01-14,20,18548,582,1527,1261,1315,6447,1416,115,3481,591,1968,18702,154
2023-01-14,21,18115,570,1508,1242,1281,6328,1379,115,3427,571,1911,18330,216
2023-01-14,22,17509,564,1483,1205,1233,6126,1333,113,3337,544,1827,17765,256
2023-01-14,23,16861,554,1430,1151,1181,5907,1274,112,3186,527,1720,17040,179
2023-01-14,24,16347,547,1404,1094,1126,5650,1206,112,3082,499,1671,16392,44
2023-01-15,1,15659,544,1382,1052,1089,5430,1159,112,2962,499,1660,15888,229
2023-01-15,2,15302,546,1356,1023,1068,5179,1132,111,2909,482,1647,15453,151
2023-01-15,3,15155,542,1382,1017,1068,5077,1112,110,2877,467,1647,15298,143
2023-01-15,4,15126,536,1379,1015,1073,5023,1107,112,2860,464,1666,15236,111
2023-01-15,5,15177,536,1373,993,1091,5001,1116,115,2879,495,1702,15301,124
2023-01-15,6,15394,534,1365,1020,1117,5039,1140,116,2902,529,1771,15532,138
2023-01-15,7,15711,519,1381,1046,1151,5131,1177,115,2960,540,1869,15888,177
2023-01-15,8,16299,532,1407,1095,1220,5304,1233,116,3056,523,1976,16461,162
2023-01-15,9,16839,548,1436,1162,1243,5498,1272,117,3174,527,2005,16981,142
2023-01-15,10,16961,555,1453,1203,1225,5694,1262,117,3206,544,1968,17228,267
2023-01-15,11,17013,567,1452,1227,1203,5831,1236,116,3178,543,1916,17269,256
2023-01-15,12,17012,578,1438,1231,1174,5907,1201,115,3213,574,1763,17193,181
2023-01-15,13,16596,576,1421,1223,1133,5945,1167,116,3214,563,1578,16935,340
2023-01-15,14,16537,593,1407,1185,1118,5909,1108,115,3168,544,1651,16799,262
2023-01-15,15,16528,586,1426,1164,1111,5859,1084,113,3167,541,1727,16778,250
2023-01-15,16,16902,583,1438,1189,1160,5902,1143,113,3200,544,1921,17193,291
2023-01-15,17,17812,592,1493,1269,1298,6071,1284,115,3380,569,2049,18120,308
2023-01-15,18,18942,591,1515,1366,1401,6527,1427,120,3632,624,2050,19253,311
2023-01-15,19,18962,589,1517,1324,1387,6604,1422,115,3635,608,1987,19188,227
2023-01-15,20,18322,600,1500,1296,1360,6485,1385,108,3539,579,1915,18768,447
2023-01-15,21,17974,597,1488,1272,1321,6360,1338,108,3415,564,1857,18320,346
2023-01-15,22,17345,590,1452,1226,1259,6141,1264,107,3325,540,1754,17658,313
2023-01-15,23,16441,551,1393,1153,1191,5843,1176,103,3190,509,1637,16746,305
2023-01-15,24,15473,547,1366,1085,1132,5528,1085,98,3073,493,1597,16006,532
2023-01-16,1,15127,540,1331,1024,1095,5277,1032,95,2970,488,1615,15468,341
2023-01-16,2,14995,538,1291,1019,1069,5073,1007,92,2894,489,1631,15104,109
2023-01-16,3,14663,540,1254,994,1066,4990,999,94,2861,487,1657,14941,279
2023-01-16,4,14718,549,1238,1001,1075,4965,1005,97,2856,460,1681,14927,210
2023-01-16,5,14929,532,1251,1034,1092,5012,1023,98,2921,452,1728,15142,214
2023-01-16,6,15409,532,1242,1085,1144,5230,1070,100,3032,477,1800,15712,303
2023-01-16,7,16462,539,1298,1181,1233,5688,1168,103,3222,525,1967,16925,463
2023-01-16,8,18238,559,1374,1285,1316,6265,1310,106,3493,576,2159,18443,205
2023-01-16,9,18887,593,1427,1295,1283,6445,1351,113,3525,630,2198,18859,-28
2023-01-16,10,18317,592,1460,1267,1174,6487,1243,111,3474,618,2092,18518,201
2023-01-16,11,17840,599,1423,1252,1086,6516,1160,107,3450,601,1920,18114,274
2023-01-16,12,17412,596,1377,1218,1023,6509,1104,104,3393,603,1719,17647,235
2023-01-16,13,17108,591,1375,1206,960,6483,1039,101,3352,565,1736,17408,300
2023-01-16,14,17101,579,1369,1199,893,6429,1015,93,3362,559,1906,17405,304
2023-01-16,15,17338,565,1375,1179,912,6411,1025,87,3332,544,2083,17514,176
2023-01-16,16,17568,586,1370,1201,1026,6439,1116,87,3334,549,2116,17825,257
2023-01-16,17,18473,607,1410,1263,1217,6601,1275,91,3531,574,2129,18697,225
2023-01-16,18,19218,609,1421,1353,1354,6908,1415,90,3712,590,2046,19498,279
2023-01-16,19,18877,597,1426,1324,1331,6866,1422,98,3619,584,1959,19226,349
2023-01-16,20,18522,596,1430,1293,1308,6733,1401,95,3567,565,1892,18882,359
2023-01-16,21,18195,595,1424,1228,1257,6608,1366,91,3493,549,1864,18475,280
2023-01-16,22,17536,579,1377,1170,1213,6370,1298,90,3381,534,1774,17786,250
2023-01-16,23,16534,561,1342,1111,1149,5986,1207,88,3193,497,1664,16798,264
2023-01-16,24,15630,539,1296,1051,1076,5560,1119,89,2999,459,1615,15803,173
2023-01-17,1,15092,530,1295,999,1052,5306,1059,88,2906,437,1612,15284,191
2023-01-17,2,14694,526,1269,967,1022,5133,1022,80,2830,428,1594,14872,178
2023-01-17,3,14543,525,1283,948,1019,5015,1003,80,2763,433,1608,14676,133
2023-01-17,4,14439,521,1262,957,1024,4947,991,84,2762,439,1637,14624,184
2023-01-17,5,14647,522,1256,966,1043,4975,1006,86,2814,432,1680,14779,133
2023-01-17,6,15107,519,1255,1037,1090,5171,1061,90,2931,456,1753,15363,255
2023-01-17,7,16464,529,1302,1141,1178,5601,1155,95,3113,515,1886,16514,50
2023-01-17,8,17715,556,1371,1229,1246,6151,1264,99,3348,548,2050,17862,147
2023-01-17,9,18252,573,1339,1284,1207,6368,1306,103,3434,582,2100,18296,44
2023-01-17,10,18148,585,1339,1261,1148,6505,1302,102,3507,573,2074,18396,248
2023-01-17,11,18205,602,1365,1243,1147,6573,1286,104,3518,595,1969,18401,196
2023-01-17,12,18334,610,1373,1237,1160,6654,1278,104,3522,581,1924,18442,109
2023-01-17,13,18087,600,1366,1243,1167,6675,1273,107,3485,565,1692,18173,86
2023-01-17,14,18209,599,1350,1267,1170,6663,1270,106,3502,576,1938,18442,233
2023-01-17,15,18458,595,1357,1271,1179,6595,1257,107,3483,556,2008,18409,-49
2023-01-17,16,18343,596,1384,1277,1196,6551,1272,105,3458,556,2019,18414,71
2023-01-17,17,18434,599,1416,1322,1261,6652,1337,106,3556,570,2048,18866,433
2023-01-17,18,19275,610,1442,1383,1310,6826,1414,108,3655,581,1981,19309,35
2023-01-17,19,18766,613,1429,1341,1281,6710,1388,104,3608,558,1910,18944,178
2023-01-17,20,18382,612,1454,1303,1255,6558,1346,102,3511,543,1854,18539,157
2023-01-17,21,17799,611,1456,1262,1217,6404,1300,101,3420,529,1802,18102,303
2023-01-17,22,17053,599,1410,1171,1151,6169,1229,97,3282,501,1701,17310,257
2023-01-17,23,16022,576,1391,1103,1074,5785,1138,92,3092,467,1591,16308,286
2023-01-17,24,15092,562,1341,1030,1001,5381,1039,89,2872,443,1526,15285,193
2023-01-18,1,14461,553,1300,973,957,5078,982,86,2744,436,1510,14621,161
2023-01-18,2,14071,540,1294,942,934,4891,951,81,2670,416,1516,14235,164
2023-01-18,3,13892,533,1278,935,917,4789,931,80,2612,404,1544,14023,131
2023-01-18,4,13812,533,1263,921,918,4733,922,81,2584,402,1572,13928,117
2023-01-18,5,14051,534,1271,930,926,4774,930,83,2622,430,1629,14130,79
2023-01-18,6,14818,534,1263,1004,968,4973,977,85,2759,447,1727,14737,-81
2023-01-18,7,16032,537,1252,1097,1046,5434,1081,90,2967,481,1906,15891,-142
2023-01-18,8,17433,571,1320,1168,1131,5967,1185,99,3201,551,2119,17313,-120
2023-01-18,9,17913,596,1295,1189,1142,6167,1232,101,3290,554,2180,17745,-168
2023-01-18,10,17919,603,1275,1189,1147,6302,1232,104,3305,576,2205,17939,21
2023-01-18,11,17992,604,1286,1192,1136,6356,1227,105,3320,580,2139,17945,-48
2023-01-18,12,17857,599,1251,1197,1128,6471,1214,108,3322,584,2006,17881,24
2023-01-18,13,17871,589,1242,1204,1107,6488,1188,109,3331,580,2157,17995,124
2023-01-18,14,17863,587,1224,1184,1088,6472,1151,109,3370,586,2192,17964,101
2023-01-18,15,17836,585,1234,1165,1042,6478,1142,102,3381,581,2203,17912,76
2023-01-18,16,17927,580,1251,1159,1060,6457,1193,111,3376,577,2218,17982,55
2023-01-18,17,18429,592,1333,1211,1150,6545,1284,114,3466,590,2229,18515,86
2023-01-18,18,19250,607,1350,1308,1212,6744,1382,113,3573,598,2147,19035,-215
2023-01-18,19,18603,611,1360,1282,1172,6678,1383,112,3519,593,2067,18777,174
2023-01-18,20,18226,618,1379,1247,1125,6547,1363,109,3500,570,2015,18471,245
2023-01-18,21,17884,632,1395,1217,1077,6421,1332,107,3440,559,1981,18160,276
2023-01-18,22,17301,645,1355,1158,1037,6193,1267,105,3310,533,1878,17482,181
2023-01-18,23,16494,625,1330,1088,999,5838,1182,101,3132,509,1746,16551,56
2023-01-18,24,15560,618,1284,1002,942,5432,1091,98,2903,475,1670,15514,-46
2023-01-19,1,14814,604,1259,939,893,5107,1037,95,2753,444,1616,14749,-65
2023-01-19,2,14141,589,1253,933,888,4919,997,91,2652,452,1580,14354,214
2023-01-19,3,13857,587,1254,923,865,4791,974,90,2595,486,1544,14108,251
2023-01-19,4,13698,589,1247,886,846,4698,964,91,2568,458,1543,13890,192
2023-01-19,5,13932,580,1262,910,875,4752,983,90,2568,485,1590,14095,164
2023-01-19,6,14646,591,1281,961,961,4975,1024,86,2695,485,1677,14736,90
2023-01-19,7,15756,590,1323,1073,1058,5421,1125,88,2921,496,1833,15928,172
2023-01-19,8,17231,587,1368,1157,1131,5975,1237,91,3223,546,2027,17340,109
2023-01-19,9,17829,601,1380,1172,1111,6250,1278,93,3341,569,2076,17871,42
2023-01-19,10,17998,601,1369,1186,1096,6407,1278,94,3396,586,2095,18107,110
2023-01-19,11,18268,604,1374,1200,1074,6567,1276,95,3451,601,2143,18386,118
2023-01-19,12,18607,598,1362,1209,1070,6672,1275,95,3498,598,2172,18549,-58
2023-01-19,13,18625,591,1377,1205,1067,6719,1287,95,3515,580,2143,18579,-46
2023-01-19,14,18484,595,1381,1199,1043,6743,1301,99,3549,571,2126,18607,123
2023-01-19,15,18477,606,1436,1189,1052,6734,1309,105,3514,570,2031,18546,69
2023-01-19,16,18856,621,1442,1200,1047,6752,1337,103,3566,580,2042,18690,-166
2023-01-19,17,19378,620,1451,1251,1122,6843,1386,105,3622,588,2171,19160,-218
2023-01-19,18,19562,627,1455,1356,1188,6986,1464,109,3681,594,2111,19571,10
2023-01-19,19,19142,623,1476,1328,1179,6851,1446,110,3639,570,2022,19245,103
2023-01-19,20,18808,657,1503,1302,1155,6682,1424,109,3599,556,1983,18970,162
2023-01-19,21,18387,615,1495,1259,1121,6509,1392,104,3506,535,1912,18448,61
2023-01-19,22,17483,617,1440,1208,1065,6242,1319,101,3379,519,1760,17651,168
2023-01-19,23,16504,608,1402,1127,1007,5849,1218,102,3203,486,1623,16625,121
2023-01-19,24,15480,613,1407,1025,921,5441,1123,98,3004,451,1535,15620,139
2023-01-20,1,14761,604,1363,977,885,5126,1068,95,2871,419,1508,14916,155
2023-01-20,2,14525,611,1328,955,893,4937,1036,88,2789,413,1505,14553,29
2023-01-20,3,14406,608,1331,931,911,4841,1024,90,2706,430,1508,14380,-26
2023-01-20,4,14317,607,1333,918,909,4787,1012,90,2703,423,1520,14302,-14
2023-01-20,5,14480,608,1351,947,935,4836,1021,91,2715,438,1584,14526,46
2023-01-20,6,15117,614,1367,1003,1013,5034,1053,91,2814,461,1695,15144,27
2023-01-20,7,16414,614,1424,1101,1075,5441,1148,101,3049,482,1849,16284,-129
2023-01-20,8,17481,602,1433,1192,1151,5964,1256,107,3312,558,2027,17602,121
2023-01-20,9,18353,616,1455,1218,1177,6201,1299,108,3452,585,2110,18222,-131
2023-01-20,10,18693,614,1424,1213,1175,6381,1299,107,3497,603,2149,18462,-230
2023-01-20,11,18611,592,1418,1242,1159,6420,1301,111,3456,623,2142,18464,-148
2023-01-20,12,18221,601,1390,1225,1137,6534,1301,109,3472,606,2075,18450,229
2023-01-20,13,18050,592,1360,1209,1139,6580,1293,111,3428,596,2066,18374,325
2023-01-20,14,18093,594,1363,1226,1142,6599,1290,111,3361,578,2093,18355,262
2023-01-20,15,18225,604,1376,1221,1152,6554,1293,109,3307,576,2150,18344,118
2023-01-20,16,18125,603,1363,1223,1167,6551,1309,109,3271,569,2175,18341,216
2023-01-20,17,18484,607,1434,1267,1210,6627,1361,110,3357,587,2196,18754,271
2023-01-20,18,19097,621,1455,1320,1264,6811,1433,115,3513,594,2119,19246,149
2023-01-20,19,18936,625,1464,1288,1241,6728,1427,110,3447,590,2049,18969,33
2023-01-20,20,18559,622,1480,1248,1206,6603,1403,108,3432,571,2001,18674,115
2023-01-20,21,18267,652,1458,1213,1174,6451,1371,107,3395,572,1959,18352,85
2023-01-20,22,17769,660,1431,1148,1125,6238,1315,105,3282,539,1865,17708,-60
2023-01-20,23,16947,640,1418,1062,1056,5920,1233,106,3113,515,1764,16826,-121
2023-01-20,24,16072,629,1380,1007,1005,5543,1142,106,2920,477,1676,15883,-189
2023-01-21,1,15310,621,1369,964,959,5230,1075,103,2770,451,1671,15213,-97
2023-01-21,2,14828,608,1342,940,938,4986,1034,102,2674,444,1659,14727,-101
2023-01-21,3,14439,599,1354,929,933,4871,1012,102,2626,426,1658,14510,71
2023-01-21,4,14337,597,1372,924,932,4780,1006,100,2603,421,1663,14399,63
2023-01-21,5,14308,596,1381,895,928,4744,1010,100,2572,424,1695,14344,36
2023-01-21,6,14569,593,1368,927,956,4832,1029,100,2621,449,1773,14648,79
2023-01-21,7,15131,593,1412,986,1016,4990,1070,105,2745,460,1894,15271,141
2023-01-21,8,15992,608,1434,1038,1072,5242,1147,109,2906,498,2027,16081,89
2023-01-21,9,16757,627,1476,1090,1114,5500,1219,117,3040,520,2085,16788,30
2023-01-21,10,17480,642,1490,1119,1138,5770,1270,115,3163,557,2146,17411,-69
2023-01-21,11,17924,646,1509,1135,1144,5978,1297,117,3228,573,2184,17811,-112
2023-01-21,12,18164,646,1466,1136,1144,6132,1308,117,3288,579,2191,18007,-157
2023-01-21,13,17913,637,1415,1111,1136,6188,1302,115,3274,573,2181,17933,20
2023-01-21,14,17609,634,1408,1092,1133,6157,1296,113,3222,577,2160,17793,184
2023-01-21,15,17510,624,1413,1103,1140,6092,1292,112,3185,563,2148,17672,162
2023-01-21,16,17548,615,1428,1137,1161,6052,1296,115,3184,566,2144,17697,149
2023-01-21,17,18041,620,1460,1205,1214,6161,1343,118,3255,587,2130,18093,52
2023-01-21,18,18387,637,1461,1275,1261,6340,1410,118,3368,591,2032,18492,104
2023-01-21,19,18128,644,1448,1261,1226,6325,1387,114,3317,575,1956,18253,126
2023-01-21,20,17813,640,1467,1210,1167,6164,1338,110,3217,550,1887,17750,-63
2023-01-21,21,17284,632,1472,1179,1124,6020,1289,101,3086,539,1823,17266,-18
2023-01-21,22,16702,633,1456,1127,1078,5829,1232,101,2996,511,1730,16692,-10
2023-01-21,23,15981,622,1425,1045,1026,5590,1163,100,2865,481,1649,15967,-14
2023-01-21,24,15238,606,1387,985,971,5319,1089,99,2714,456,1601,15227,-11
2023-01-22,1,14646,593,1374,959,929,5065,1032,95,2584,428,1598,14657,11
2023-01-22,2,14444,587,1353,930,905,4853,997,95,2539,421,1597,14276,-168
2023-01-22,3,14018,540,1334,922,882,4720,973,94,2480,414,1605,13966,-51
2023-01-22,4,13919,541,1322,897,877,4621,961,95,2477,445,1621,13856,-63
2023-01-22,5,14083,516,1342,897,875,4583,965,98,2503,433,1665,13876,-207
2023-01-22,6,14190,510,1317,898,916,4628,981,96,2546,413,1746,14053,-138
2023-01-22,7,14358,509,1332,955,957,4725,1017,97,2602,437,1853,14484,126
2023-01-22,8,14990,524,1356,987,995,4920,1077,105,2729,461,1959,15113,122
2023-01-22,9,15749,547,1390,1038,1042,5150,1152,109,2841,487,2028,15783,34
2023-01-22,10,16435,560,1405,1072,1084,5403,1217,113,2960,516,2092,16421,-14
2023-01-22,11,16894,558,1418,1120,1124,5619,1263,113,3070,535,2146,16967,73
2023-01-22,12,17468,557,1416,1151,1144,5866,1290,115,3159,559,2174,17430,-38
2023-01-22,13,17692,559,1431,1159,1142,6011,1307,115,3221,576,2180,17700,8
2023-01-22,14,17625,550,1430,1172,1145,5975,1300,114,3212,569,2181,17647,22
2023-01-22,15,17596,542,1419,1163,1144,5995,1288,115,3226,563,2171,17626,29
2023-01-22,16,17743,545,1375,1186,1164,6073,1302,116,3268,577,2168,17775,33
2023-01-22,17,18171,574,1408,1240,1236,6230,1363,117,3383,588,2157,18295,124
2023-01-22,18,18824,601,1414,1305,1294,6475,1441,118,3525,597,2080,18850,26
2023-01-22,19,18773,615,1413,1321,1262,6433,1424,117,3485,582,2018,18670,-103
2023-01-22,20,18191,615,1411,1259,1219,6328,1368,112,3399,566,1960,18236,45
2023-01-22,21,17848,624,1428,1193,1171,6217,1312,110,3318,538,1912,17823,-25
2023-01-22,22,17004,599,1397,1126,1104,6015,1249,108,3149,514,1810,17071,67
2023-01-22,23,16158,582,1352,1076,1026,5696,1163,105,3012,483,1708,16202,45
2023-01-22,24,15423,566,1312,992,952,5379,1085,103,2899,452,1670,15408,-15
2023-01-23,1,14768,555,1296,933,906,5127,1040,99,2785,430,1674,14845,77
2023-01-23,2,14422,551,1259,917,892,4922,1015,99,2703,419,1683,14460,37
2023-01-23,3,14255,544,1266,904,875,4835,999,97,2659,439,1692,14308,53
2023-01-23,4,14121,513,1266,879,869,4791,999,98,2639,442,1702,14197,77
2023-01-23,5,14396,505,1286,922,895,4824,1018,98,2695,469,1756,14468,72
2023-01-23,6,15020,490,1284,968,956,5026,1071,101,2805,552,1850,15104,84
2023-01-23,7,16093,482,1316,1073,1054,5485,1172,106,3076,528,2012,16303,210
2023-01-23,8,17706,516,1410,1153,1142,6049,1276,110,3358,563,2203,17779,73
2023-01-23,9,18315,537,1433,1189,1169,6260,1310,113,3459,594,2260,18325,10
2023-01-23,10,18413,544,1431,1192,1170,6368,1310,111,3474,615,2268,18482,69
2023-01-23,11,18647,571,1418,1178,1151,6461,1307,153,3500,627,2254,18620,-27
2023-01-23,12,18604,564,1420,1167,1123,6472,1300,158,3496,612,2243,18554,-50
2023-01-23,13,18336,563,1414,1159,1093,6508,1281,160,3477,615,2209,18481,145
2023-01-23,14,18060,555,1414,1171,1095,6534,1265,155,3480,588,2145,18403,343
2023-01-23,15,18079,557,1411,1163,1111,6486,1261,151,3454,583,2135,18313,234
2023-01-23,16,18012,558,1402,1183,1127,6488,1273,148,3432,569,2152,18332,321
2023-01-23,17,18442,575,1456,1239,1186,6623,1330,151,3516,583,2126,18786,344
2023-01-23,18,18859,596,1475,1296,1232,6818,1410,151,3627,593,2032,19231,372
2023-01-23,19,18589,594,1455,1260,1220,6798,1406,148,3604,580,1955,19019,430
2023-01-23,20,18238,625,1465,1221,1185,6672,1375,143,3522,559,1900,18667,429
2023-01-23,21,17829,627,1460,1177,1123,6508,1331,142,3426,547,1850,18190,361
2023-01-23,22,17140,621,1455,1111,1067,6270,1260,138,3266,524,1745,17458,319
2023-01-23,23,16220,610,1399,1029,981,5907,1169,136,3100,487,1627,16444,224
2023-01-23,24,15238,593,1361,946,900,5502,1081,133,2929,457,1559,15459,220
2023-01-24,1,14579,581,1318,904,850,5195,1029,130,2805,434,1552,14798,219
2023-01-24,2,14142,572,1283,891,810,4975,994,132,2723,429,1535,14344,202
2023-01-24,3,14022,565,1283,889,799,4857,983,131,2689,422,1558,14176,154
2023-01-24,4,13986,562,1259,884,809,4830,979,132,2680,424,1579,14136,150
2023-01-24,5,14223,564,1250,905,833,4928,993,133,2717,457,1627,14407,184
2023-01-24,6,14803,561,1257,940,926,5155,1046,137,2805,452,1740,15018,216
2023-01-24,7,16037,567,1304,1041,1007,5581,1143,138,3053,511,1912,16256,219
2023-01-24,8,17626,576,1378,1141,1012,6143,1249,142,3329,548,2112,17631,6
2023-01-24,9,18059,568,1399,1171,1031,6333,1282,144,3433,552,2157,18070,10
2023-01-24,10,18192,561,1399,1168,1000,6434,1275,143,3493,573,2095,18140,-52
2023-01-24,11,18019,566,1385,1155,989,6491,1271,97,3490,587,1944,17975,-44
2023-01-24,12,17628,559,1359,1126,1049,6551,1250,92,3455,593,1690,17725,97
2023-01-24,13,17227,563,1328,1107,1029,6566,1207,93,3400,563,1627,17484,257
2023-01-24,14,17260,595,1308,1111,947,6611,1215,97,3361,561,1638,17446,186
2023-01-24,15,17387,594,1303,1109,947,6573,1218,101,3363,546,1673,17427,40
2023-01-24,16,17419,594,1343,1144,1013,6569,1233,105,3348,553,1769,17671,252
2023-01-24,17,18246,600,1372,1209,1108,6638,1310,109,3451,569,2011,18377,132
2023-01-24,18,19185,617,1428,1281,1196,6837,1416,113,3672,594,2076,19229,44
2023-01-24,19,19182,623,1442,1256,1176,6823,1420,111,3706,583,2057,19196,13
2023-01-24,20,18829,651,1443,1254,1166,6681,1394,108,3650,570,2009,18926,97
2023-01-24,21,18428,653,1484,1200,1125,6538,1358,105,3563,555,1970,18550,123
2023-01-24,22,17865,645,1478,1141,1082,6286,1299,103,3472,536,1895,17936,71
2023-01-24,23,17002,634,1469,1064,1005,5931,1214,102,3258,503,1790,16971,-31
2023-01-24,24,16006,617,1418,982,959,5537,1126,96,3026,471,1723,15956,-50
2023-01-25,1,15396,604,1381,935,928,5222,1069,93,2931,447,1708,15318,-78
2023-01-25,2,14935,595,1381,912,908,5045,1038,93,2823,440,1698,14932,-3
2023-01-25,3,14730,591,1346,904,890,4918,1018,94,2776,427,1711,14676,-54
2023-01-25,4,14542,587,1330,914,902,4850,1011,94,2752,443,1707,14589,47
2023-01-25,5,14775,592,1327,947,916,4869,1032,94,2760,461,1776,14774,0
2023-01-25,6,15341,597,1311,1002,971,5096,1078,97,2914,478,1861,15405,65
2023-01-25,7,16256,598,1346,1101,1056,5492,1174,102,3126,507,1991,16493,237
2023-01-25,8,17526,610,1379,1199,1100,5985,1273,108,3370,571,2130,17725,199
2023-01-25,9,18073,627,1397,1226,1112,6200,1302,107,3422,594,2200,18186,114
2023-01-25,10,18062,630,1378,1225,1107,6367,1289,102,3409,600,2215,18322,260
2023-01-25,11,18228,631,1380,1236,1110,6522,1280,105,3400,602,2204,18471,243
2023-01-25,12,18323,627,1380,1242,1117,6650,1279,104,3423,590,2189,18602,279
2023-01-25,13,18468,616,1379,1255,1100,6741,1271,103,3490,588,2200,18743,275
2023-01-25,14,18410,597,1350,1226,1070,6777,1277,96,3464,588,2217,18663,253
2023-01-25,15,18462,577,1346,1233,1069,6793,1291,98,3512,582,2209,18709,247
2023-01-25,16,18593,574,1344,1258,1086,6775,1309,102,3489,580,2193,18711,118
2023-01-25,17,19098,587,1386,1337,1123,6753,1368,104,3553,609,2183,19003,-95
2023-01-25,18,19819,606,1429,1421,1182,6945,1451,105,3729,623,2111,19602,-217
2023-01-25,19,19675,616,1439,1370,1173,6973,1457,102,3744,609,2014,19498,-177
2023-01-25,20,19311,625,1467,1328,1169,6852,1437,102,3712,577,2017,19286,-25
2023-01-25,21,18851,612,1507,1274,1127,6655,1413,102,3630,555,1923,18797,-53
2023-01-25,22,17939,620,1479,1226,1064,6347,1339,100,3444,521,1827,17967,28
2023-01-25,23,16813,626,1446,1136,1007,5921,1245,97,3268,479,1676,16901,88
2023-01-25,24,15649,617,1402,1056,982,5525,1155,98,3041,467,1595,15939,290
2023-01-26,1,15249,605,1394,999,947,5230,1106,96,2880,463,1597,15319,70
2023-01-26,2,14883,602,1381,973,871,5050,1084,94,2780,430,1593,14858,-25
2023-01-26,3,14747,603,1372,955,858,4963,1065,91,2793,428,1599,14728,-19
2023-01-26,4,14706,601,1364,964,897,4945,1059,89,2738,423,1619,14700,-6
2023-01-26,5,14939,602,1339,979,918,5004,1077,91,2769,460,1697,14935,-4
2023-01-26,6,15328,599,1304,1018,1033,5206,1116,97,2800,453,1788,15416,88
2023-01-26,7,16617,609,1345,1100,1084,5595,1202,99,3052,508,1963,16556,-61
2023-01-26,8,17843,612,1390,1177,1129,6083,1292,104,3287,569,2123,17766,-77
2023-01-26,9,18381,637,1427,1212,1148,6327,1325,107,3338,594,2200,18316,-65
2023-01-26,10,18613,607,1418,1215,1153,6496,1332,107,3406,590,2221,18546,-66
2023-01-26,11,18753,585,1385,1232,1135,6555,1324,111,3492,609,2222,18649,-105
2023-01-26,12,18835,595,1374,1247,1167,6654,1306,114,3463,619,2116,18654,-181
2023-01-26,13,18661,603,1379,1243,1096,6636,1276,114,3502,600,2052,18500,-162
2023-01-26,14,18436,603,1370,1215,1058,6563,1255,114,3496,603,1989,18267,-169
2023-01-26,15,18354,594,1376,1228,1045,6458,1247,114,3479,586,2054,18183,-172
2023-01-26,16,18287,591,1385,1230,1065,6429,1288,114,3531,568,2124,18324,37
2023-01-26,17,18817,589,1409,1279,1123,6562,1362,115,3581,577,2214,18812,-5
2023-01-26,18,19543,622,1462,1362,1196,6801,1456,119,3712,600,2139,19469,-74
2023-01-26,19,19490,639,1473,1337,1185,6816,1474,117,3745,597,2061,19443,-47
2023-01-26,20,19018,643,1529,1295,1177,6718,1455,111,3686,580,1973,19167,149
2023-01-26,21,18627,639,1544,1270,1146,6595,1419,109,3613,567,1907,18808,181
2023-01-26,22,17846,646,1489,1213,1115,6329,1352,106,3483,545,1788,18067,222
2023-01-26,23,16898,616,1485,1138,1072,6025,1260,103,3303,514,1658,17173,276
2023-01-26,24,15916,603,1434,1065,1006,5643,1175,102,3035,483,1578,16124,208
2023-01-27,1,15366,608,1403,1006,975,5322,1123,103,2905,461,1564,15471,105
2023-01-27,2,14820,599,1396,972,957,5089,1076,99,2810,456,1560,15013,193
2023-01-27,3,14513,595,1394,970,939,4971,1056,101,2754,448,1585,14814,301
2023-01-27,4,14555,592,1386,982,944,4950,1053,101,2731,433,1620,14792,237
2023-01-27,5,14849,590,1413,995,977,5002,1075,102,2764,454,1696,15069,220
2023-01-27,6,15517,591,1423,1047,1049,5161,1119,99,2853,460,1794,15596,79
2023-01-27,7,16675,598,1483,1162,1120,5568,1209,101,3055,508,1971,16775,99
2023-01-27,8,18190,621,1509,1248,1172,6124,1305,110,3338,564,2135,18125,-64
2023-01-27,9,18796,639,1546,1252,1206,6265,1336,112,3427,597,2191,18570,-226
2023-01-27,10,18504,639,1511,1242,1192,6376,1307,111,3433,580,2189,18579,76
2023-01-27,11,18258,622,1474,1240,1176,6471,1260,104,3417,590,2149,18503,246
2023-01-27,12,17790,602,1432,1250,1142,6508,1210,97,3393,581,1861,18077,288
